,AssignmentId,WorkerId,HITId,AssignmentStatus,SubmitTime,id,selected_images_q1,selected_images_q2,score_fooling_ai_1,score_fooling_ai_2,cue1,cue2,candidates
204,3IAS3U3I0G2QTKHCF8BP3OL7DBC2BS,A2QX3YJXAAHHVV,3FDWKV9VCNOTA3WHZF62Y3V1OT8UMA,Submitted,2022-05-23 02:39:56+03:00,random_10_12_candidates_1073,"['coconut.jpg', 'nectar.jpg']","['waiter.jpg', 'receipt.jpg']",67,67,tropical,percentage,"['coconut.jpg', 'lego.jpg', 'laptop.jpg', 'jaw.jpg', 'painting.jpg', 'waiter.jpg', 'cooking.jpg', 'smirk.jpg', 'lint.jpg', 'nectar.jpg', 'engine.jpg', 'receipt.jpg']"
205,354P56DE9LPWW7VKW6EFP4CFSG07SW,A1HKYY6XI2OHO1,3FDWKV9VCNOTA3WHZF62Y3V1OT8UMA,Submitted,2022-05-23 07:17:38+03:00,random_10_12_candidates_1073,"['lego.jpg', 'engine.jpg']","['waiter.jpg', 'receipt.jpg']",0,100,pistons,finished,"['coconut.jpg', 'lego.jpg', 'laptop.jpg', 'jaw.jpg', 'painting.jpg', 'waiter.jpg', 'cooking.jpg', 'smirk.jpg', 'lint.jpg', 'nectar.jpg', 'engine.jpg', 'receipt.jpg']"
206,36V4Q8R5ZLM34UNU88RZDMU45MQQMR,A382S0KJMW3K9S,3FDWKV9VCNOTA3WHZF62Y3V1OT8UMA,Submitted,2022-05-24 02:11:16+03:00,random_10_12_candidates_1073,"['waiter.jpg', 'cooking.jpg', 'lint.jpg']","['waiter.jpg', 'cooking.jpg', 'lint.jpg']",80,80,hands,fingers,"['coconut.jpg', 'lego.jpg', 'laptop.jpg', 'jaw.jpg', 'painting.jpg', 'waiter.jpg', 'cooking.jpg', 'smirk.jpg', 'lint.jpg', 'nectar.jpg', 'engine.jpg', 'receipt.jpg']"
207,386PBUZZXGJ2CP1WD66BG83TRGJLJS,A382S0KJMW3K9S,3XQ4XW3OD9YNOM0K0SSI4TZFXR6S21,Submitted,2022-05-23 05:39:18+03:00,random_10_12_candidates_110,"['actress.jpg', 'band.jpg']","['actress.jpg', 'band.jpg']",100,100,human,hair,"['actress.jpg', 'fog.jpg', 'lectern.jpg', 'plane.jpg', 'locomotive.jpg', 'calf.jpg', 'band.jpg', 'accordion.jpg', 'seaweed.jpg', 'tractor.jpg']"
208,3EWIJTFFVPTH4DQIAC91L8YDJAE0EF,A1HKYY6XI2OHO1,3XQ4XW3OD9YNOM0K0SSI4TZFXR6S21,Submitted,2022-05-23 06:04:43+03:00,random_10_12_candidates_110,"['actress.jpg', 'calf.jpg']","['locomotive.jpg', 'tractor.jpg']",67,67,reverence,industrial,"['actress.jpg', 'fog.jpg', 'lectern.jpg', 'plane.jpg', 'locomotive.jpg', 'calf.jpg', 'band.jpg', 'accordion.jpg', 'seaweed.jpg', 'tractor.jpg']"
209,3G0WWMR1UW69MC8UK96ZQ1J4A80NQG,A377LTGWJKY2IW,3XQ4XW3OD9YNOM0K0SSI4TZFXR6S21,Submitted,2022-05-23 16:09:18+03:00,random_10_12_candidates_110,"['lectern.jpg', 'band.jpg', 'accordion.jpg']","['plane.jpg', 'locomotive.jpg', 'tractor.jpg']",50,50,stage,engine,"['actress.jpg', 'fog.jpg', 'lectern.jpg', 'plane.jpg', 'locomotive.jpg', 'calf.jpg', 'band.jpg', 'accordion.jpg', 'seaweed.jpg', 'tractor.jpg']"
210,3TYCR1GOTD5SC460VS9X42RJAEQZLL,A3UJSDFJ9LBQ6Z,378G7J1SJLK8QJT9DHXK3JBP07SWEM,Submitted,2022-05-23 03:34:06+03:00,random_10_12_candidates_1427,"['herbs.jpg', 'yard.jpg']","['movie.jpg', 'star.jpg']",0,0,garden,star,"['movie.jpg', 'site.jpg', 'herbs.jpg', 'mummy.jpg', 'gadget.jpg', 'yard.jpg', 'rash.jpg', 'marsupial.jpg', 'chickpea.jpg', 'star.jpg']"
211,3NPFYT4IZDQNLHSKJJOWUP606XDGX6,A1HKYY6XI2OHO1,378G7J1SJLK8QJT9DHXK3JBP07SWEM,Submitted,2022-05-23 05:57:19+03:00,random_10_12_candidates_1427,"['herbs.jpg', 'yard.jpg']","['site.jpg', 'star.jpg']",0,0,fertilize,station,"['movie.jpg', 'site.jpg', 'herbs.jpg', 'mummy.jpg', 'gadget.jpg', 'yard.jpg', 'rash.jpg', 'marsupial.jpg', 'chickpea.jpg', 'star.jpg']"
212,336YQZE83W0EB84WOG3WFBZD9PYM53,A2QX3YJXAAHHVV,378G7J1SJLK8QJT9DHXK3JBP07SWEM,Submitted,2022-05-23 22:21:59+03:00,random_10_12_candidates_1427,"['herbs.jpg', 'chickpea.jpg']","['site.jpg', 'yard.jpg']",67,67,healthy,suburban,"['movie.jpg', 'site.jpg', 'herbs.jpg', 'mummy.jpg', 'gadget.jpg', 'yard.jpg', 'rash.jpg', 'marsupial.jpg', 'chickpea.jpg', 'star.jpg']"
213,3FPRZHYEPZTUNGB1OPGUNAK6MI5V3H,A1HKYY6XI2OHO1,3TTPFEFXCT6MGE55C0SMQS9P4LS6HC,Submitted,2022-05-23 06:58:48+03:00,random_10_12_candidates_1945,"['octopus.jpg', 'whale.jpg']","['treasure.jpg', 'whale.jpg']",67,67,depths,massive,"['hawk.jpg', 'mushroom.jpg', 'coal.jpg', 'coil.jpg', 'spice.jpg', 'tar.jpg', 'brook.jpg', 'octopus.jpg', 'treasure.jpg', 'skate.jpg', 'whale.jpg', 'sweat.jpg']"
214,3FQ5JJ512MANB9AZ74M2UF7VB52KNL,A2QX3YJXAAHHVV,3TTPFEFXCT6MGE55C0SMQS9P4LS6HC,Submitted,2022-05-23 22:18:49+03:00,random_10_12_candidates_1945,"['octopus.jpg', 'whale.jpg']","['octopus.jpg', 'whale.jpg']",67,67,submerged,gill,"['hawk.jpg', 'mushroom.jpg', 'coal.jpg', 'coil.jpg', 'spice.jpg', 'tar.jpg', 'brook.jpg', 'octopus.jpg', 'treasure.jpg', 'skate.jpg', 'whale.jpg', 'sweat.jpg']"
215,33C7UALJVMK02119TSR173L1D5A81R,A382S0KJMW3K9S,3TTPFEFXCT6MGE55C0SMQS9P4LS6HC,Submitted,2022-05-24 02:20:19+03:00,random_10_12_candidates_1945,"['octopus.jpg', 'whale.jpg']","['treasure.jpg', 'skate.jpg', 'sweat.jpg']",67,100,aquatic,human,"['hawk.jpg', 'mushroom.jpg', 'coal.jpg', 'coil.jpg', 'spice.jpg', 'tar.jpg', 'brook.jpg', 'octopus.jpg', 'treasure.jpg', 'skate.jpg', 'whale.jpg', 'sweat.jpg']"
216,3ZPBJO59KQNNN7IECP52LIF95F5HDV,A382S0KJMW3K9S,3WKGUBL7SZ8ANNKHKXE5LMIIPBV4LW,Submitted,2022-05-23 02:24:54+03:00,random_10_12_candidates_179,"['quarter.jpg', 'portrait.jpg', 'shirt.jpg']","['quarter.jpg', 'portrait.jpg', 'shirt.jpg']",50,50,male,hair,"['cabbage.jpg', 'quarter.jpg', 'portrait.jpg', 'shirt.jpg', 'sock.jpg', 'flares.jpg', 'trot.jpg', 'carbon.jpg', 'vinegar.jpg', 'lollipop.jpg']"
217,3GNCZX450J9H2HDQBSM54Q9U63MPAA,A3RTW9UWYKSNWX,3WKGUBL7SZ8ANNKHKXE5LMIIPBV4LW,Submitted,2022-05-23 04:16:43+03:00,random_10_12_candidates_179,"['quarter.jpg', 'flares.jpg']","['shirt.jpg', 'vinegar.jpg']",67,100,smelt,spill,"['cabbage.jpg', 'quarter.jpg', 'portrait.jpg', 'shirt.jpg', 'sock.jpg', 'flares.jpg', 'trot.jpg', 'carbon.jpg', 'vinegar.jpg', 'lollipop.jpg']"
218,3ERET4BTVNV2M7656U3XCECB6B2K9T,A1HKYY6XI2OHO1,3WKGUBL7SZ8ANNKHKXE5LMIIPBV4LW,Submitted,2022-05-23 05:36:26+03:00,random_10_12_candidates_179,"['quarter.jpg', 'trot.jpg']","['shirt.jpg', 'vinegar.jpg']",100,100,military,spill,"['cabbage.jpg', 'quarter.jpg', 'portrait.jpg', 'shirt.jpg', 'sock.jpg', 'flares.jpg', 'trot.jpg', 'carbon.jpg', 'vinegar.jpg', 'lollipop.jpg']"
219,37M28K1J0RZLG6ASGFHL7UNIX4DAJS,A2QX3YJXAAHHVV,33NOQL7T9OLVBDONB1VRAD9L66YZ8G,Submitted,2022-05-23 02:48:11+03:00,random_10_12_candidates_745,"['asphalt.jpg', 'crystal.jpg']","['prison.jpg', 'dolly.jpg']",0,67,granite,metal,"['juice.jpg', 'asphalt.jpg', 'gang.jpg', 'curly.jpg', 'video game.jpg', 'drugs.jpg', 'prison.jpg', 'dolly.jpg', 'dive.jpg', 'razor.jpg', 'needle.jpg', 'crystal.jpg']"
220,3F1567XTNXROXA40JZNU80OK5HTQ9Q,A1HKYY6XI2OHO1,33NOQL7T9OLVBDONB1VRAD9L66YZ8G,Submitted,2022-05-23 05:25:33+03:00,random_10_12_candidates_745,"['curly.jpg', 'dive.jpg']","['drugs.jpg', 'prison.jpg']",100,67,spray,consequences,"['juice.jpg', 'asphalt.jpg', 'gang.jpg', 'curly.jpg', 'video game.jpg', 'drugs.jpg', 'prison.jpg', 'dolly.jpg', 'dive.jpg', 'razor.jpg', 'needle.jpg', 'crystal.jpg']"
221,3J2UYBXQQMYDRYX34UQ39K602I960V,A302KOFOYLD89A,33NOQL7T9OLVBDONB1VRAD9L66YZ8G,Submitted,2022-05-24 01:36:00+03:00,random_10_12_candidates_745,"['drugs.jpg', 'needle.jpg']","['asphalt.jpg', 'crystal.jpg']",67,100,addiction,rough,"['juice.jpg', 'asphalt.jpg', 'gang.jpg', 'curly.jpg', 'video game.jpg', 'drugs.jpg', 'prison.jpg', 'dolly.jpg', 'dive.jpg', 'razor.jpg', 'needle.jpg', 'crystal.jpg']"
222,3KRVW3HTZO7FHA270CG48M95N4MMSB,A1HKYY6XI2OHO1,3ODOP6T3AS64M1Y9ARW06QJ9JB4245,Submitted,2022-05-23 05:44:32+03:00,random_10_12_candidates_434,"['cigarette.jpg', 'eat.jpg']","['shrubs.jpg', 'leaping.jpg']",100,100,deathwish,exquisite,"['cigarette.jpg', 'composer.jpg', 'eat.jpg', 'mayflower.jpg', 'alcohol.jpg', 'punch.jpg', 'shrubs.jpg', 'worker.jpg', 'sheet.jpg', 'wig.jpg', 'leaping.jpg', 'doggy.jpg']"
223,3PJ71Z61R5O0G6KJYKXF7ZGCX7G91X,A382S0KJMW3K9S,3ODOP6T3AS64M1Y9ARW06QJ9JB4245,Submitted,2022-05-23 14:19:31+03:00,random_10_12_candidates_434,"['wig.jpg', 'leaping.jpg']","['cigarette.jpg', 'alcohol.jpg']",67,100,female,vice,"['cigarette.jpg', 'composer.jpg', 'eat.jpg', 'mayflower.jpg', 'alcohol.jpg', 'punch.jpg', 'shrubs.jpg', 'worker.jpg', 'sheet.jpg', 'wig.jpg', 'leaping.jpg', 'doggy.jpg']"
224,3ZDAD0O1T2ZRQMEQ3JN3T8LPWW5TXM,A2QX3YJXAAHHVV,3ODOP6T3AS64M1Y9ARW06QJ9JB4245,Submitted,2022-05-23 22:29:34+03:00,random_10_12_candidates_434,"['alcohol.jpg', 'punch.jpg']","['cigarette.jpg', 'alcohol.jpg', 'punch.jpg']",100,80,blackout,vice,"['cigarette.jpg', 'composer.jpg', 'eat.jpg', 'mayflower.jpg', 'alcohol.jpg', 'punch.jpg', 'shrubs.jpg', 'worker.jpg', 'sheet.jpg', 'wig.jpg', 'leaping.jpg', 'doggy.jpg']"
225,31QTRG6Q2UZIYZBTRY0L7CR19UNPYI,A382S0KJMW3K9S,3W3RSPVVGSD94LEWZ35NYQGCOOIUL8,Submitted,2022-05-23 03:19:30+03:00,random_10_12_candidates_111,"['monk.jpg', 'surgery.jpg', 'walking.jpg']","['surgery.jpg', 'walking.jpg']",50,100,human,female,"['monk.jpg', 'surgery.jpg', 'moisture.jpg', 'olympics.jpg', 'game.jpg', 'shop.jpg', 'jungle.jpg', 'walking.jpg', 'pants.jpg', 'soil.jpg']"
226,3IOEN3P9S85DYNIL0DU3NPPA751165,A1HKYY6XI2OHO1,3W3RSPVVGSD94LEWZ35NYQGCOOIUL8,Submitted,2022-05-23 07:00:52+03:00,random_10_12_candidates_111,"['monk.jpg', 'jungle.jpg']","['monk.jpg', 'walking.jpg']",67,100,path,guide,"['monk.jpg', 'surgery.jpg', 'moisture.jpg', 'olympics.jpg', 'game.jpg', 'shop.jpg', 'jungle.jpg', 'walking.jpg', 'pants.jpg', 'soil.jpg']"
227,34T446B1C1027F64EL36VKYAY4BC0K,A2QX3YJXAAHHVV,3W3RSPVVGSD94LEWZ35NYQGCOOIUL8,Submitted,2022-05-24 00:25:33+03:00,random_10_12_candidates_111,"['walking.jpg', 'pants.jpg', 'soil.jpg']","['monk.jpg', 'surgery.jpg', 'olympics.jpg']",50,50,dry,Beijing,"['monk.jpg', 'surgery.jpg', 'moisture.jpg', 'olympics.jpg', 'game.jpg', 'shop.jpg', 'jungle.jpg', 'walking.jpg', 'pants.jpg', 'soil.jpg']"
228,3WOKGM4L7223G4374QCXQKSRNCA0O9,A2QX3YJXAAHHVV,3R16PJFTS3DZ3H2ZZX246M530BQ4KT,Submitted,2022-05-23 02:05:40+03:00,random_10_12_candidates_799,"['medal.jpg', 'document.jpg', 'receipt.jpg']","['medal.jpg', 'document.jpg', 'receipt.jpg']",100,50,number,error,"['medal.jpg', 'broccoli.jpg', 'rock.jpg', 'singing.jpg', 'document.jpg', 'brush.jpg', 'receipt.jpg', 'jug.jpg', 'length.jpg', 'garden.jpg', 'clam.jpg', 'speakers.jpg']"
229,3HMVI3QICKEFH7SR6WPV6G936EJY1P,A382S0KJMW3K9S,3R16PJFTS3DZ3H2ZZX246M530BQ4KT,Submitted,2022-05-23 04:19:31+03:00,random_10_12_candidates_799,"['document.jpg', 'receipt.jpg']","['singing.jpg', 'speakers.jpg']",67,67,paper,loud,"['medal.jpg', 'broccoli.jpg', 'rock.jpg', 'singing.jpg', 'document.jpg', 'brush.jpg', 'receipt.jpg', 'jug.jpg', 'length.jpg', 'garden.jpg', 'clam.jpg', 'speakers.jpg']"
230,3AWETUDC93EQM3YUAPCKCMZRTAYIZS,A3RTW9UWYKSNWX,3R16PJFTS3DZ3H2ZZX246M530BQ4KT,Submitted,2022-05-23 04:19:59+03:00,random_10_12_candidates_799,"['broccoli.jpg', 'brush.jpg']","['singing.jpg', 'speakers.jpg']",100,67,head,concert,"['medal.jpg', 'broccoli.jpg', 'rock.jpg', 'singing.jpg', 'document.jpg', 'brush.jpg', 'receipt.jpg', 'jug.jpg', 'length.jpg', 'garden.jpg', 'clam.jpg', 'speakers.jpg']"
231,35L9RVQFCP4949T0YKVRVIJXRGEUHY,A1HKYY6XI2OHO1,329E6HTMSWOELLJVZJXLWHDXMBTK3N,Submitted,2022-05-23 06:57:32+03:00,random_10_12_candidates_1512,"['origami.jpg', 'painter.jpg']","['miner.jpg', 'diving.jpg']",67,100,art,under,"['miner.jpg', 'origami.jpg', 'painter.jpg', 'grandma.jpg', 'seatbelt.jpg', 'surfer.jpg', 'throne.jpg', 'high school.jpg', 'milky way.jpg', 'snout.jpg', 'zeppelin.jpg', 'diving.jpg']"
232,3MTMREQS4W47MQARNE00WKHQZ28AWD,A382S0KJMW3K9S,329E6HTMSWOELLJVZJXLWHDXMBTK3N,Submitted,2022-05-23 14:29:31+03:00,random_10_12_candidates_1512,"['surfer.jpg', 'zeppelin.jpg', 'diving.jpg']","['painter.jpg', 'grandma.jpg']",80,67,water,female,"['miner.jpg', 'origami.jpg', 'painter.jpg', 'grandma.jpg', 'seatbelt.jpg', 'surfer.jpg', 'throne.jpg', 'high school.jpg', 'milky way.jpg', 'snout.jpg', 'zeppelin.jpg', 'diving.jpg']"
233,3907X2AHF1RSXEIMYDTQY8QWUKK2PG,A2QX3YJXAAHHVV,329E6HTMSWOELLJVZJXLWHDXMBTK3N,Submitted,2022-05-23 22:27:31+03:00,random_10_12_candidates_1512,"['painter.jpg', 'surfer.jpg']","['painter.jpg', 'surfer.jpg']",67,67,millennial,GenZ,"['miner.jpg', 'origami.jpg', 'painter.jpg', 'grandma.jpg', 'seatbelt.jpg', 'surfer.jpg', 'throne.jpg', 'high school.jpg', 'milky way.jpg', 'snout.jpg', 'zeppelin.jpg', 'diving.jpg']"
234,39N5ACM9HF93XY3LJM858VYA0MDP96,A1HKYY6XI2OHO1,3APP19WN7108GIAUSUA45SXOPLF6GD,Submitted,2022-05-23 06:45:29+03:00,random_10_12_candidates_1029,"['cave.jpg', 'valley.jpg']","['hunter.jpg', 'pointer.jpg']",100,100,wallpaper,seek,"['cave.jpg', 'hunter.jpg', 'men.jpg', 'valley.jpg', 'postman.jpg', 'railroad.jpg', 'dressing.jpg', 'smirk.jpg', 'pointer.jpg', 'hostess.jpg']"
235,3LRKMWOKB63MBIKSLMRSP6SA4JFZ2M,A16184N1RO5OJV,3APP19WN7108GIAUSUA45SXOPLF6GD,Submitted,2022-05-23 21:40:56+03:00,random_10_12_candidates_1029,"['cave.jpg', 'hunter.jpg', 'valley.jpg']","['hunter.jpg', 'men.jpg', 'smirk.jpg']",50,50,explore,masculine,"['cave.jpg', 'hunter.jpg', 'men.jpg', 'valley.jpg', 'postman.jpg', 'railroad.jpg', 'dressing.jpg', 'smirk.jpg', 'pointer.jpg', 'hostess.jpg']"
236,3ERMJ6L4DZETYCIFC9ITDVD90WQ7M2,A2QX3YJXAAHHVV,3APP19WN7108GIAUSUA45SXOPLF6GD,Submitted,2022-05-24 01:01:56+03:00,random_10_12_candidates_1029,"['cave.jpg', 'valley.jpg']","['hunter.jpg', 'pointer.jpg']",0,67,scenic,deer,"['cave.jpg', 'hunter.jpg', 'men.jpg', 'valley.jpg', 'postman.jpg', 'railroad.jpg', 'dressing.jpg', 'smirk.jpg', 'pointer.jpg', 'hostess.jpg']"
237,3CFJTT4SXUC72TSORUK1L26SJHHI7W,A2QX3YJXAAHHVV,3B6F54KMR2YGZ1IOHOS4ZAPA5LSS1K,Submitted,2022-05-23 02:31:55+03:00,random_10_12_candidates_394,"['hot dog.jpg', 'jar.jpg', 'basketball.jpg']","['sponge.jpg', 'jar.jpg']",80,100,inside,clean,"['hot dog.jpg', 'sponge.jpg', 'marsh.jpg', 'shooter.jpg', 'nebula.jpg', 'jar.jpg', 'detective.jpg', 'basketball.jpg', 'dust.jpg', 'ankle.jpg']"
238,3AMW0RGHOEOOM07FKWRAQWTU5AQPNZ,A1HKYY6XI2OHO1,3B6F54KMR2YGZ1IOHOS4ZAPA5LSS1K,Submitted,2022-05-23 06:01:11+03:00,random_10_12_candidates_394,"['shooter.jpg', 'detective.jpg']","['shooter.jpg', 'basketball.jpg']",100,67,columbine,aim,"['hot dog.jpg', 'sponge.jpg', 'marsh.jpg', 'shooter.jpg', 'nebula.jpg', 'jar.jpg', 'detective.jpg', 'basketball.jpg', 'dust.jpg', 'ankle.jpg']"
239,3VE8AYVF8NJRSGVH0R6MW5PVEBF8F6,A382S0KJMW3K9S,3B6F54KMR2YGZ1IOHOS4ZAPA5LSS1K,Submitted,2022-05-23 14:02:54+03:00,random_10_12_candidates_394,"['shooter.jpg', 'basketball.jpg']","['marsh.jpg', 'detective.jpg']",67,100,shoot,outside,"['hot dog.jpg', 'sponge.jpg', 'marsh.jpg', 'shooter.jpg', 'nebula.jpg', 'jar.jpg', 'detective.jpg', 'basketball.jpg', 'dust.jpg', 'ankle.jpg']"
240,34J10VATJGKH8BX3NTT7LTNNO79QI2,A382S0KJMW3K9S,311HQEI8RS2RBZJ41W3LWDDQVMSZ7T,Submitted,2022-05-23 02:30:34+03:00,random_10_12_candidates_908,"['jet.jpg', 'train.jpg']","['jet.jpg', 'train.jpg']",67,67,fast,delays,"['gear.jpg', 'valley.jpg', 'cape.jpg', 'hive.jpg', 'godfather.jpg', 'hose.jpg', 'cuff.jpg', 'washing.jpg', 'jet.jpg', 'train.jpg']"
241,3EQHHY4HQTEEJY8ADD5126FGDY3G5W,A1HKYY6XI2OHO1,311HQEI8RS2RBZJ41W3LWDDQVMSZ7T,Submitted,2022-05-23 05:55:18+03:00,random_10_12_candidates_908,"['jet.jpg', 'train.jpg']","['cape.jpg', 'godfather.jpg']",100,0,redeem,secrets,"['gear.jpg', 'valley.jpg', 'cape.jpg', 'hive.jpg', 'godfather.jpg', 'hose.jpg', 'cuff.jpg', 'washing.jpg', 'jet.jpg', 'train.jpg']"
242,3Z2R0DQ0JI0O0NTWPZDF4WRSGE12EG,A2QX3YJXAAHHVV,311HQEI8RS2RBZJ41W3LWDDQVMSZ7T,Submitted,2022-05-23 23:45:06+03:00,random_10_12_candidates_908,"['gear.jpg', 'hive.jpg']","['gear.jpg', 'hive.jpg']",67,0,hexagonal,pattern,"['gear.jpg', 'valley.jpg', 'cape.jpg', 'hive.jpg', 'godfather.jpg', 'hose.jpg', 'cuff.jpg', 'washing.jpg', 'jet.jpg', 'train.jpg']"
243,3J4Q2Z4UTZPZ96H8CAXMMKWV3I6WQE,AHB3QFZSFN9DL,3MQKOF1EE2A3YDF9HMM0X1T40VRWDT,Submitted,2022-05-23 02:11:39+03:00,random_10_12_candidates_1833,"['alligator.jpg', 'clown.jpg']","['farmer.jpg', 'beach.jpg']",67,67,Predator,Wading,"['farmer.jpg', 'shrubs.jpg', 'weld.jpg', 'scales.jpg', 'haystack.jpg', 'alligator.jpg', 'tusk.jpg', 'beach.jpg', 'gal.jpg', 'clown.jpg', 'downstream.jpg', 'yellow.jpg']"
244,31LVTDXBL8WJADK9LBFKIZPK1YIRLX,A1HKYY6XI2OHO1,3MQKOF1EE2A3YDF9HMM0X1T40VRWDT,Submitted,2022-05-23 06:44:23+03:00,random_10_12_candidates_1833,"['alligator.jpg', 'clown.jpg']","['alligator.jpg', 'clown.jpg']",67,67,phobias,flee,"['farmer.jpg', 'shrubs.jpg', 'weld.jpg', 'scales.jpg', 'haystack.jpg', 'alligator.jpg', 'tusk.jpg', 'beach.jpg', 'gal.jpg', 'clown.jpg', 'downstream.jpg', 'yellow.jpg']"
245,3GDTJDAPVVXXYQNYMEAZRV94BFLM8R,A377LTGWJKY2IW,3MQKOF1EE2A3YDF9HMM0X1T40VRWDT,Submitted,2022-05-23 21:23:58+03:00,random_10_12_candidates_1833,"['farmer.jpg', 'shrubs.jpg', 'scales.jpg', 'downstream.jpg']","['tusk.jpg', 'gal.jpg', 'clown.jpg']",40,100,cultivate,spotlight,"['farmer.jpg', 'shrubs.jpg', 'weld.jpg', 'scales.jpg', 'haystack.jpg', 'alligator.jpg', 'tusk.jpg', 'beach.jpg', 'gal.jpg', 'clown.jpg', 'downstream.jpg', 'yellow.jpg']"
246,36NEMU28XGZ8ORJGKHQ55BCQTHAMWI,A3RTW9UWYKSNWX,3ZLW647WALHJ45F5ADRHWLR35B823K,Submitted,2022-05-23 02:20:11+03:00,random_10_12_candidates_1014,"['fried.jpg', 'spice.jpg']","['scuba.jpg', 'cod.jpg']",67,67,flavor,bubbles,"['pulp.jpg', 'scuba.jpg', 'silver.jpg', 'fried.jpg', 'ravens.jpg', 'steward.jpg', 'spice.jpg', 'axe.jpg', 'land.jpg', 'cod.jpg', 'university.jpg', 'kitchen.jpg']"
247,3UWN2HHPUZRLZSN7CDV4L1Y5SUOSN9,A382S0KJMW3K9S,3ZLW647WALHJ45F5ADRHWLR35B823K,Submitted,2022-05-23 02:21:52+03:00,random_10_12_candidates_1014,"['scuba.jpg', 'steward.jpg', 'land.jpg']","['scuba.jpg', 'steward.jpg', 'land.jpg']",80,80,human,elbow,"['pulp.jpg', 'scuba.jpg', 'silver.jpg', 'fried.jpg', 'ravens.jpg', 'steward.jpg', 'spice.jpg', 'axe.jpg', 'land.jpg', 'cod.jpg', 'university.jpg', 'kitchen.jpg']"
248,3TU5ZICBRENOJ5LQE7HG84T9LBAQ80,A1HKYY6XI2OHO1,3ZLW647WALHJ45F5ADRHWLR35B823K,Submitted,2022-05-23 05:08:41+03:00,random_10_12_candidates_1014,"['silver.jpg', 'axe.jpg']","['scuba.jpg', 'cod.jpg']",0,100,dwarves,concreteshoes,"['pulp.jpg', 'scuba.jpg', 'silver.jpg', 'fried.jpg', 'ravens.jpg', 'steward.jpg', 'spice.jpg', 'axe.jpg', 'land.jpg', 'cod.jpg', 'university.jpg', 'kitchen.jpg']"
249,3AWETUDC93EQM3YUAPCKCMZRTA2ZID,A1HKYY6XI2OHO1,3E6L1VR4XW822IEZHA4MN7XCO6F6FE,Submitted,2022-05-23 05:51:19+03:00,random_10_12_candidates_703,"['bullseye.jpg', 'hearts.jpg']","['hummus.jpg', 'corn.jpg']",67,67,cupid,china,"['cider.jpg', 'hummus.jpg', 'peel.jpg', 'bullseye.jpg', 'tiger.jpg', 'oregano.jpg', 'cable.jpg', 'poppy.jpg', 'conditioner.jpg', 'backpack.jpg', 'corn.jpg', 'hearts.jpg']"
250,3SB4CE2TJWHMBQFHXJWMY3VX86XAXT,A16184N1RO5OJV,3E6L1VR4XW822IEZHA4MN7XCO6F6FE,Submitted,2022-05-23 20:48:00+03:00,random_10_12_candidates_703,"['poppy.jpg', 'hearts.jpg']","['hummus.jpg', 'oregano.jpg']",0,67,valentine,herbs,"['cider.jpg', 'hummus.jpg', 'peel.jpg', 'bullseye.jpg', 'tiger.jpg', 'oregano.jpg', 'cable.jpg', 'poppy.jpg', 'conditioner.jpg', 'backpack.jpg', 'corn.jpg', 'hearts.jpg']"
251,3JW0YLFXRU24T3DUOJWSE9EHRP7WWE,A2QX3YJXAAHHVV,3E6L1VR4XW822IEZHA4MN7XCO6F6FE,Submitted,2022-05-24 00:23:47+03:00,random_10_12_candidates_703,"['poppy.jpg', 'corn.jpg', 'hearts.jpg']","['tiger.jpg', 'backpack.jpg']",50,0,three,explorer,"['cider.jpg', 'hummus.jpg', 'peel.jpg', 'bullseye.jpg', 'tiger.jpg', 'oregano.jpg', 'cable.jpg', 'poppy.jpg', 'conditioner.jpg', 'backpack.jpg', 'corn.jpg', 'hearts.jpg']"
252,3TMSXRD2X7MBS2XRRV77LJONV7WW13,A1HKYY6XI2OHO1,3FHTJGYT8NMGQOSZ7Q9DBSO5KQ4PG1,Submitted,2022-05-23 07:26:26+03:00,random_10_12_candidates_911,"['acorn.jpg', 'pea.jpg']","['playground.jpg', 'twins.jpg']",67,100,shells,afterschool,"['playground.jpg', 'limb.jpg', 'dandruff.jpg', 'strings.jpg', 'acorn.jpg', 'twins.jpg', 'pea.jpg', 'pulp.jpg', 'staff.jpg', 'blush.jpg']"
253,32N49TQG3H4U71AMX4V4AIYCSW0VAO,A16184N1RO5OJV,3FHTJGYT8NMGQOSZ7Q9DBSO5KQ4PG1,Submitted,2022-05-23 21:37:37+03:00,random_10_12_candidates_911,"['playground.jpg', 'twins.jpg']","['staff.jpg', 'blush.jpg']",67,67,Buddies,makeup,"['playground.jpg', 'limb.jpg', 'dandruff.jpg', 'strings.jpg', 'acorn.jpg', 'twins.jpg', 'pea.jpg', 'pulp.jpg', 'staff.jpg', 'blush.jpg']"
254,3FTYUGLFSV7B7EYJBN4TWLCJ0BFD5L,A2QX3YJXAAHHVV,3FHTJGYT8NMGQOSZ7Q9DBSO5KQ4PG1,Submitted,2022-05-23 22:56:56+03:00,random_10_12_candidates_911,"['acorn.jpg', 'pea.jpg']","['limb.jpg', 'twins.jpg']",67,100,shell,two,"['playground.jpg', 'limb.jpg', 'dandruff.jpg', 'strings.jpg', 'acorn.jpg', 'twins.jpg', 'pea.jpg', 'pulp.jpg', 'staff.jpg', 'blush.jpg']"
